ID,text,label
491," ""Sorry, but McAuliffe saying that parents shouldn't be in charge of their children's education and the Loudoun County school board lying to parents about sexual assaults in bathrooms isn't 'trumped up cultural wars,'"" Ben Shapiro said.",0
492,Disturbing. This was the incident covered up by the Loudoun County school board and downplayed by the mainstream media in the runup to Virginia's state elections late last year. Seems like there is more to be revealed. ,1
493,Loudoun County sheriff says school district enabled second sexual assault  via  That is why all school board member need to be removed for trying to cover this assault up,1
494,"571-252 -1000 Loudoun County School Board,Operator is nice be polite. message school superintendent,their board members will allow rape if a transgender is the rapist,their schools are not safe. There is no litmus test to tell if a predator is faking transgenderism just to rape.",1
495,"Father is SUING woke Loudoun County after his 15-year-old daughter was 'raped' in 'gender-fluid' girls' bathroom by a 'skirt-wearing male student' - only for cops to arrest HIM after he complained at school board meeting.
",1
496,"

The Big lie in this story is that it has little to do with trans bathroom policies, it has a lot more to do with the school board lying and covering up the assault.",0
497,"An independent report on how Loudoun County Public Schools handled sexual assaults in two different high schools is now complete, but district officials wonâ€™t release the report to the public.

 Story:  ",0
498,"Extremely disturbing story. 

A father came forward with allegations that his daughter was sexually assaulted at school by another student. 

Instead of listening to the father, the Loudoun County School Board had him arrested and tried to silence him. 

",1
499,Loudoun County School Board Settles with Teacher Who Opposes Pro-Transgender Policy  | Article By: Riiver Nihil ,0
500,"  Maybe if the Media, McAuliffe, the Loudoun County School board, Obama, didn't cover up the rape of a high school girl he'd have a chance. McAuliffe is done!",1
501, The raping of a 14 year old girl in a gender fluid bathroom and Loudoun County School Board covering it &amp; then calling the parent of the rape victim a domestic terrorist is not a culture war.,1
502,BREAKING: Loudoun County School board votes to pass transgender policy 8040,0
503,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations  /,REMOVE THEIR BENEFITS,WAGES, NSURANCE,MILLIONS IN FINES FOR EACH ONE,20 YEARS IN PRISON, FOR HATE CRIMES,PUSHING SEX ON YOUR KIDS,WITHOUT YOUR CONSENT,,,",1
504,"Loudoun County Schools Tried To Conceal Sexual Assault Against Daughter In Bathroom, Father Says  

Allegedly is key word here. But it does say that a boy was arrested that day so ... If it happened, it's horrific. The whole school board should be fired!",0
505,"What did this Twitch expect? Does she want parents to applaud her for ignoring and denying a rape, and allowing a second girl to be attacked?  
You don't get to play the victim Beth Bart!  ",1
506,"Time to walk away. homeschool
Eighth-grade girl blasts school board for policy that would allow 'boys into girls' locker rooms' ",1
507,â€œthe email that Dr. Ziegler sent everyone on May 28 [...] Did anyone respond to the email? Did they just get the email and not care? Was it just a normal day to them to have an email about sexual assault in a high school and nobody care about it?â€ ,1
508,"Should be interesting.
If true, it'll help show how duplicitous and corrupt Loudoun School Board officials are.
Although, given what we know, that should already be pretty apparent. These people don't belong anywhere near educationâ€”at all.
Who covers up a girl's rape?
Disgusting. ",1
509,"  Bc National School Boards Assoc cited the incident with this father at Loudoun School mtg as support for labeling school bd protestors as domestic terrorists &amp; asking Biden to have such protesters investigated under Patriot Act &amp; by FBI Counterterrorism
 ",0
510,"When it's not enough that the Fox Industrial Outrage machine wants you to hate and fear black people.

Fox News: Eighth-grade girl blasts school board for policy that would allow 'boys into girls' locker rooms'.


via ",0
511,"Email confirms Immoral Liberal Democrat Loudoun County school board knew about alleged sexual assault on day it happened but did nothing!!!! SICK!!!
 via ",1
512,Loudoun County 8th Grade Girl Trashes School Board for Letting Boys Into Girls Rooms (clip) ,1
513," Don't vote for those who support democrats policies that cover up crimes against our kids.
",1
514,Loudoun County responds after dad says school district concealed daughter's bathroom assault. VA school board &amp; superintendent under fire for CoverUp after father alleges his daughter was sexually assaulted in bathroom. ViolentCrime ,1
515,His daughter was assaulted and loudoun county school board covered it up!  Why are they not in jail? ,1
516, â€œScott Smithâ€”a father who was arrested at a previous Loudoun County School Board meeting on June 22 alleged that his daughter was sexually assaulted at Stone Bridge High School by a student allegedly dressed with a skirt on May 28â€  (????????),0
518,VIDEO: Parents demand resignations as emails indicate Loudoun school board knew about rape  via ,1
519,"Loudoun County dad of 3 young girls: â€œHow can I as a father trust you and you as a school board to keep my daughters safe at school? I canâ€™t, I ask you to resign!â€ ",0
520," All this despite the superintendent Scott Ziegler sending an email to the Loudoun County School Board CONFIDENTIAL email list informing them that a sexual assault was reported to the school in the bathroom by a female student accusing another student on May 28, 2021 the same day.",1
521,"assaults occurring in our restrooms.â€  See for yourself, they ALL knew in MAY. Then they allowed the victim's father to be denigrated nationally and assaulted while they f*cking watched. Sickos. ",1
522,"Loudoun County parents on being called â€˜alt-rightâ€™: â€˜Calling us names is just below the beltâ€™

The school board wants to be able to indoctrinate students with LGBT and racist propaganda and without their parent's interference.

 FoxNews",1
523,  Attorney General  also needs to apologize to the Loudoun County Victimâ€™s Father &amp; all those Loudoun School Board members who kept their mouths shut &amp; allowed the Father to be arrested for exposing their cover up should resign provided they have any common decency.,1
524,Loudoun County father who was dragged out of woke school board meeting reveals his daughter was 'raped' in the girls' bathroom by a 'skirt-wearing' male student who was arrested for assaulting a SECOND girl months later - but staff did nothing ,1
526,But some how parents are the problem? - Man arrested at Loudoun County school board meeting says officials covered up his daughter's rape ,1
527,â†’  Left-wing member Loudoun County School Board abruptly resigns as district faces scrutiny over sexual assault cases  network news updates,0
528,"This headline is awful as there is no ""expansion"" of rights. A person has an inherent right to exist and be called as they are. It is not granting any new right but rather making it clear trans students under state law MUST be respected. ",0
529,"Parents in Loudoun Co., VA schools have begun the recall of Board members. The group: Fight for Schools garnered enough signatures &amp; the first court hearing is tomorrow. Also, two more teachers have joined the lawsuit against the Trans policy.
Get involved in your community!
ðŸ‡ºðŸ‡¸ðŸ‘ŠðŸ» ",1
530,"Parents Protesting CRT, Trans Ideology Arrested After Loudoun County School Board Shuts Down Meeting ",0
531," would make sure that CRT was taught in every single school in VA.  Not only that, but he doesn't care what student gets raped in Loudoun County or that the School Board covered it up.  He wants to wage war on parents.  Bad move, Terry. You protect rapists. ",1
532,"Loudoun County parents demand superintendent, school board resign after alleged sexual assault email | Fox News ",0
533,"âž–
""The Virginia Parole Board broke the law when they released murders rapists &amp; cop killers w/out notifying victims

Loudoun Schools hid sexual assault on school grounds for political gain, leading to an additional assault of a young girl""
âž–

 FoxNews",1
534,"""You Buried a Rape!"" - Parents in Loudoun County Demand School Board Members Resign Over Coverup of Sexual Assault (VIDEO)  via gatewaypundit",1
535,"Trans boy rapes girl in school bathroom.
&gt;Dad arrested at school board meeting for talking about it.
&gt;Gag order placed on dad.
&gt;Dad used as example of ""domestic terrorism"". &gt;Trans boy allowed back to school, promptly rapes again
",1
536,"Loudoun County father arrested at school board event says school tried to cover up daughter's bathroom assault



Boy, you â€œWOKEâ€ Lefties sure are a nasty bunch.
Congratulations, you caused this.
BIDENâ€™S AMERICA",1
537," Dig all you want as their are buttholes everywhere. As a Loudoun County parent, minority, disabled person I despised the Dem Party, the School board &amp; see Youngkin as the much lesser of two evils. Dems endorsed an agenda, hid a rape, allowed a 2nd sexual assault &amp; blamed Trump?",1
538,"Loudoun dad (from Iran) calls out School board as accessories to assault &amp; pedophilia. â€œU allowed this garbage to happen &amp; keep it hidden? This war is not over. U gonna play the game, [parents] will play it better!â€      ",1
539,"Loudoun County School District Breaks Silence on Transgender Sexual Assault Case  The father was arrested for daring to complain to the school board that his daughter was raped by a ""gender fluid"" person, what we used to call a ""man"" in the old days.",1
540,New post: Parents Slam Loudoun County School Board After Report of Skirt-Wearing Boy Sexually Assaulting Girl in ,1
541,"  I certainly hope you donâ€™t live in loudoun county, imagine how drained youâ€™d be to be ignorant of the coverup of sexual assault by that school board!",1
542,  Where can Virginia voters find Terry McAuliffe's statement about the two known rapes covered up by the Loudoun County School Board?,1
543," Senator  celebrates Loudoun County school board  getting another year of covering up the rape of two girls in school.

Girls, moms, dadsâ€¦ all silenced.  and  just threw MeToo under the (school) bus ðŸšŒ ",1
544,â€œThe Loudoun County prosecutor who sought jail time against a father who was arrested at a school board meeting after his daughter was sexually assaulted in a school bathroom has ties to George Soros and Democratic Virginia governor nominee Terry McAuliffe.â€ Surprised? Not me!,1
545,"BREAKING: While announcing that heâ€™s expecting his sixth child, Loudoun County School Board member John Beatty says heâ€™s opposed to proposed policy 8040 (which would allow transgender students to use names and pronouns that they prefer). ",0
546,The Loudoun County Public School Scott Ziegler confirmed that he sent an email to the members of the School Board informing them about the case of sexual assault against a 15-year girl in a bathroom in the school.  by ,0
547,"Loudoun School Board asked, do we have assaults in bathrooms and in locker rooms? She asked like she would ask do we have homecoming? 
What they did do was cover up the rape of a 13 yr old girl by a transgender male in a skirt! They covered this rape up, moved him, he repeated it",1
548,"
Loudoun County School Board, Virginia, USA.

The school board allowed a boy into female toilets b/c he SOMETIMES wore a skirt

School board covered up the rape of a girl in yr.9, while she was in the female toilets.

Her parents reported it.

Boy was found guilty. ",1
549,Loudoun County sheriff says school district enabled second sexual assault  FoxNews Backed by the corrupt School Board,1
550,"He sent a 'brief, confidential email to school board members'. ]ðŸ‘‰ðŸ»    Uncovered Email Confirms Loudoun County School Superintendent Knew Of Assault On Day One ",1
551,"school board meeting there had been no problems with LGBTQ++ students in Loudoun county schools. 

That was a bald faced lie. The arrested manâ€™s daughter had been sexually assaulted at a Loudoun ISD high school on May 28th. Do you not think he had",1
552,The Loudoun County father that was arrested at a school board event says the board covered up his daughter's bathroom sexual assault by a boy wearing a â€œskirtâ€  by moving him to another school!  Now heâ€™s been arrested for another assault!  Whereâ€™s Garland and the FBI? FJB ,1
553,"New from : Democratic Loudoun School Board Member  claimed he might not have seen the superintendent's email informing him of the bathroom rape; he replied to it.

 ",0
554,What's really troubling is this school board will not change any of their abhorrent policies and won't be held accountable for the assaults that have occurred nor for future activities. ,1
555,"Counseling for students who ""heard the parents""??!! What about counseling for the RAPED student AND her rightfully upset parents!!  ",1
556,Scott Smith speaks out after the Loudoun County School Board covered up ...  via ,1
557,"Remember this video of a man being arrested at a Loudoun County school board meeting?
Turns out this man was there to complain to the board because his daughter was sexually assaulted by another student in a bathroom and supposedly the school board covered it up loudouncounty 1/ ",1
558, Did the FBI use these counterterrorism tools against the guy whose daughter was raped in Loudoun County public schools? Did the FBI try to help the school board intimidate that guy?,1
559,"WashPost Finds Loudoun Rapes, Ignores School Board Cover-Up, Trans Bathrooms | Newsbusters ",1
560,"LoudonCounty
LCPS
Now do the corrupt school board members, who ignored the parents and had the father arrested for trying to hold them accountable. 
Loudoun County Bathroom Assault 
 
Download our app to read more at ",1
561,  You mean the loudoun school board that routinely covers up rape and wants to keep it â€œin-houseâ€ but has parents handcuffed for saying the word â€œbitchâ€?,1
562,  McAuliffe saying that parents shouldn't be in charge of their children's education and the Loudoun County school board lying to parents about sexual assaults in bathrooms isn't 'trumped up cultural warsâ€™,1
563," Oh my gosh, is the school board stupid or what? If that haqqened to me my dad would have murdered the guy. Do they think this is not going to haqqen again since they basically told the rapist he can do what he pleases, there will be no repercussions? This will haunt LCPS FOREVER!",1
564,"Parents protesting against CRT and a transgender policy are arrested after a Loudoun County, Virginia school board meeting was declared an unlawful assembly ",0
565,"LCPS and the Loudoun School Board tried to cover this up likely out of fear of a backlash from the LGBTQRSVPASAP crowd and by doing so made a terrible scenario all the more dangerous for the community.
",1
566,Loudoun County allowed a girl to get raped by a MAN who wants play dress up and be a girl. The MAN goes into the GIRLS bathroom and rapes the girlâ€¦ what happened next? The dad of the girl gets arrested and banned from all school board meetings cus that makes sense,1
567,"Republican gubernatorial nominee Glenn Youngkin called for an investigation into the Loudoun County school board over rape accusations that surfaced last week.
",1
568,BUSTED: Email Sent by Loudoun County Superintendent Shows School Board KNEW About Sexual Assault by a Transgender Student The Day it Happened  via  Big law suit.,1
569,"A boy allegedly wearing a skirt entered a girlsâ€™ bathroom and is charged with two counts of forcible sodomy, one count of anal sodomy, and one count of forcible fellatio...

Father arrested at school board meeting...

Now a domestic terrorist?

",1
570,"  This is how Democrats have delivered,making laws that allow our children to be sexually assaulted in their restrooms. See Code of VA 22.1-22.3",1
571,"Loudoun County, Virginia, is once again making headlines. Conservative parents continue to push back against critical race theory and transgender policies. The conflict escalated at Tuesday night's school board meeting.
Full video:   ",0
572,WATCHâ€”Loudoun County School Board Meeting Erupts: â€˜You Buried a Rape!â€˜  Education USA ChildWelfare Covid19 via ,1
573,"â€˜DO US A FAVOR AND RESIGN!â€™ Loudoun County Parents Rip School Board, Ziegler After Rape Coverup | MRCTV ",1
574,"â€œToday, Superintendent Ziegler said what we already knew: that the actions of the Loudoun County School Board and Administration â€˜failed to provide the safe environmentâ€™ for the Smithâ€™s daughter,â€ an attorney for the family added,â€¦",0
575,. called on the Loudoun County Board of Supervisors Thursday to hold the school divisionâ€™s funding for fiscal 2023 until the school divisionâ€™s independent report regarding its handling of two notable assault cases is released. |  ,0
576,  Look up Scott Smith and Loudoun County Schools.  He went to a school board meeting to ask about a trans student raping his daughter in the girls room.  He was arrested.  Itâ€™s worse than you think   These are parents Merritt Garland characterized as â€œdomestic terrorists.,1
577, McAuliffe said that parents shouldn't be in charge of their children's education and defended the Loudoun County school board lying to parents about sexual assaults in bathrooms. Barack is shaming and soiling himself with his support of McAuliffe. Dems deserve to lose.,1
578,"BREAKING: Loudoun County judge rules  must reinstate suspended teacher Byron Tanner Cross, who spoke against proposed gender pronoun policy at school board meeting. Judge calls school system's suspension unconstitutional and its handling of situation ""vindictive.""",0
579,Loudoun County School Board Member Resigns Amid Report of Skirt-Wearing Male Sexually Assaulting Teen Girl in Bathroom  News ,1
580,Washington Post: Loudoun school board reaches settlement with teacher who sued over transgender policy -- ,0
581,"Trans (?) boy puts on skirt goes into girls bathroom &amp; Rapes a 9th grade girl. This is outrageous! Oh school board covers it up, expels student who allegedly rapes again-Loudoun father arrested at meeting says school coveredup daughter's bathroom assault

",1
582,Public school board misusing your tax dollars to attack and discredit father who demanded accountability for reported sexual assault of his daughter.   via ,1
584,"Entire woke Loudoun County School Board faces November ax after Virginia's new GOP Governor Glenn Youngkin ordered all nine of them to face ballot a YEAR early after parents blasted teachings on CRT and gender
via  re m ",0
585,"Corporate media spent a week screaming that the Loudoun County school board silencing a rape &amp; allowing a rapist to go to another school &amp; commit another assault while pending a criminal trial was a nothingburger, but a single pilot saying ""Let's Go Brandon"" warrants AP coverage",1
586,The Loudoun County School Board voted Wednesday to pass a measure that would expand the rights of transgender students in the county's schools. ,0
587,"Loudoun school board members told: 'Everyone knows what a boy is â€“ even you'
 ",0
588,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations | The Daily Wire â¦â©  ",0
590,"LOUDOUN COUNTY'S SCHOOL BOARD COVERS FOR RAPISTS.

LOUDOUN COUNTY'S SCHOOL BOARD COVERS FOR RAPISTS.

LOUDOUN COUNTY'S SCHOOL BOARD COVERS FOR RAPISTS.

LOUDOUN COUNTY'S SCHOOL BOARD COVERS FOR RAPISTS.

AND THE ACLU OF VIRGINIA PROBABLY HELPED THEM DO SO. ",1
591,"The school board members have no morals for letting boys in girls locker rooms! 

Eighth-grade girl blasts school board for policy that would allow 'boys into girls' locker rooms'

",1
592,"WATCH â€” Loudoun County School Board Meeting Erupts After Sex Assault Bombshell: â€˜You Buried a Rapeâ€™

The left buries the rape of a 14 year old under their boys in girls bathrooms for political  reasons.
 ",1
593,Loudoun School Board Was Informed Of Alleged Sexual Assault The Day It Happened ,0
594,"What happened to Paterno when he didnâ€™t report child abuse? Fired, wins taken away,statues removed. Loudoun County School Board covered up a child rape bc it wasnâ€™t politically correct to report it. Another rape at the perps next school. Arrest them all.
",1
595," Let's also hear about the sexual assault a school board covered up because the male student wore a skirt to get in the female restroom.
",1
596," It's all about a local School Board in Loudoun County, VA. It became a case celebre b/c of CRT, transgender bathrooms, parents being labeled domestic terrorists. It shld have stayed local but Youngkin and the Rs made it their playback to win and so other states will do this too",0
597,"Virginia, USA Scott Smith, father who was dragged out of woke school board meeting reveals his daughter was 'raped' in the girls' bathroom by a 'skirt-wearing' male student who was arrested for assaulting a 2nd girl months later - but staff did nothing ",1
599,  This is what swayed that election louden county school board defended a rape  ,1
600,Can anyone explain why McAuliffe won Loudoun county?  Isn't that where that 9th grade girl got raped and the school board denied it????,1
601,"We applaud the passage of a resolution by the Loudoun County School Board recognizing June as LGBTQ+ PrideMonth. ðŸ³ï¸â€ðŸŒˆ Thank you to our Democratic members , , , and Leslee King for voting for the resolution. ",0
602,"""Trans boy rapes girl in school bathroom. Dad arrested at school board meeting for talking about it. Gag order placed on dad. Dad used as example of ""domestic terrorism."" Trans boy allowed back to school, promptly rapes again.""
",1
603,"Loudoun email reveals superintendent notified school board on day of alleged sexual assault


He needs to face charges",1
604,"Remember the guy that the  used to falsely portray parents as some sort of domestic terrorists? His daughter was raped by a gender fluid person in the bathroom. Claims school board is covering it up

The DOJ, school board should be ashamed.

",1
605, This is incorrect! They walked out OVER THEIR SAFETY AND HOW THE SCHOOL BOARD COVERED UP ONE ASSAULT WHICH LED TO ANOTHER! ,1
606,"Smith said that his ninth-grade daughter was raped on May 28 in a girl's bathroom at Stone Bridge High School by a boy wearing a skirt...
",1
607,"The Christian teacher had been suspended in May when he said, during a school board meeting, that he opposed a Loudoun County Public Schools policy requiring district faculty to affirm studentsâ€™ chosen gender identities by using their preferred pronouns. ",0
608,"WATCH:  President  blasts media silence on alleged rapes in Loudoun County, VA schools after left-wing school board enacts radical transgender bathroom policy: ",1
609,  Entire woke Loudoun County School Board faces November ax after Virginia's new GOP Governor Glenn Youngkin ordered all nine to face ballot over their CRT and gender lessons spat with worried parents. ðŸ¤£ðŸ¤£ðŸ¤£,1
610,"   CRT is the top issue parents have been at school board meetings starting with Loudoun County, VA. Sex Ed that is teaching about anal sex and rape fantasies plus mask mandates have been a part of the discussion. Where have you been since March when this began over CRT?",1
611,"Progressive pro-CRT school superintendent falsely claimed no sexual assaults in bathrooms had occurred to pass transgender bathroom rule,  but privately informed school board of just such a sexual assault:

school schoolboardmeeting CriticalRaceTheory",1
612,"Loudoun County, Virginia is at the forefront in the battle for parental rights in America.  And now news is coming out that Loudoun County School Board had covered up a sexual assault that occurred on school grounds in 
",1
613,"Loudoun County father arrested at school board event says school tried to cover up daughter's bathroom assault



The news media is full of it. 99% of what you read or see is just false flag bs.",0
614,"SICK! WHAT DEMS ARE DOING TO OUR KIDS ESPECIALLY THE GIRLS.

Loudoun County, Virginia, School Board Covered-up Student Rape and Had Father of Victim Arrested to Keep Him Quiet, National School Board Association Then Labeled the Father a Domestic Terrorist ",1
615,Parents arrested as school board meeting descends into violence over trans rules...  drudge,0
616,"Loudoun County School Board Approves Trans Students in Opposite Sex's Sports Teams, Locker Rooms

Itâ€™s time to end public school funding! defundlublucschools CRT is brainwashing  ",1
617,"REVEALED: Loudoun Schools Superintendent who denied having record of female student, 15, being raped by 15-year-old 'boy in a skirt' REPORTED the assault to the board on the day of the attack, email shows

",1
618,Here we go: Loudoun County School Board member resigns following Luke Rosiakâ€™s explosive investigation into sexual assault coverup scandal  via ,1
619,"  I agree that the harassment of this board member is unacceptable. Do you join me in agreement that the sexual assault of Scott Smithâ€™s 9th grade daughter in a girls restroom in a Loudoun County,VA school,Stone Bridge HS is repellent?",1
620,"When Did Sexual Assault In Schools Become A Partisan Issue? instead of receiving national outrage across the political and media landscape, the alleged incident was reportedly covered up by the Loudoun County School Board for months. ",1
621,"Virginia: Loudoun County dad of 3 young girls: â€œHow can I as a father trust you and you as a school board to keep my daughters safe at school? I canâ€™t. I ask you to resign.â€

Join  ",1
622,"Outraged parents say Loudoun County school board is 'complicit' in alleged school sexual assaults, demand resignations 

CONGRATULATIONS N. VA FOR ELECTING DEMOCRATS. DONâ€™T RELECT TERRY McAuliffe!!!",1
623, Did he let sexual assaults in northern Virginias schools get swept under from public view too? Howâ€™s that investigation into the Loudoun School board going? Even started yet?,1
624,"Virginiaâ€™s Loudoun County School Board, which was accused of covering up the sexual assault of a high school girl last year, could be voted out of office en masse in November if Republican Gov. Glenn Youngkin gets his way. ",1
625,"   BS. The letter genesis was a parent rightfully raging against the failure of the Loudoun County School Board to address sexual assaults by a boy who identifies as a girl. The Loudoun County School Board failed the student and parent, and lied to the public. .",1
626,"

Loudoun County parent on explosive school board meeting: 'This is an ideology war'

Students stage walkout over bathroom sexual assault as parents demand board members resign",0
627,"Two arrests made at the Loudoun County, Virginia school board meeting after it was declared an unlawful assembly and some parents here to protest against critical race theory and a transgender policy refused to leave right away CriticalRaceTheory ",0
628,"  I donâ€™t agree with defending the sterilization of trans-individuals but the ADFs defense of separating boys and girls by sex, not gender, for bathrooms I do. This could have potentially helped prevent a rape. ",1
629," Are you really that eager to protect Terry McAuliffe and shame ""right wing"" parents who were protesting the corrupt Loudoun school board for covering up a rape-rape?",1
630,"George Soros-backed Loudoun County prosecutor who was part of notorious woke Facebook group faces recall after she insisted on defending school board chair who parents want to remove over CRT and handling of boy in skirt sex attack
",1
631,"The students of Loudoun County, VA schools get it.  Why doesn't their school board? Let's remember, a 9th grade girl was raped in the restroom by a ""genderfluid"" biological male in a skirt, he was transferred &amp; assaulted again. We warned assaults would happen &amp; they did. ",1
632,"Loudoun County father who was dragged out of woke school board meeting and arrested was trying to tell other parents his daughter was raped by a boy 'in a skirt' in the girls' bathroom and that staff ignored itÂ 
 ",1
633,"ICYMI: Sexual assault investigations at two Loudoun County schools took over public comment at a school board meeting Tuesday night.

Parents blasted members of the Loudoun County Board of Education and the superintendent: ",0
634,we have reached the point where the *innocent* explanation is that the LCPS school board are ideologically crazed madmen who were so permissive of anything LGBTQ that they let radicals recruit child prostitutes under their noses,1
635,"  His wife was screaming that their daughter was raped by a boy in the bathroom IN THE VIDEO FFS. This was reported on.

""...and his anger about an alleged assault of an immediate family member inside a bathroom by a person identifying as gender fluid.""
",1
636, That makes things even worse! How does the school board not understand that multiple rapes have occurred in LCPS? Like what the hell,1
637,The tide seems to be turning...Some parents are standing up strong against the bullying tactics of gender politics &amp; asserting their rights! People are getting fed up with this nonsense &amp; itâ€™s high time  ,1
638,"Was the rape horrific? Absolutely! 

But the scandal that has rightly galvanized parents involves all the ways the school board protected a now-convicted rapist and silenced his crimes, all in the hopes of pushing that bad policy, writes .

",1
639, The only threat to Loudoun county is the rapist protecting school board,1
640,"A Dad protecting his daughter who was raped is the bad guy!  Outrageous!  Girls &amp; women are getting attacked in this country.  If you have a penis - stay out of the Ladies Room!  The School Board should be charged for aiding &amp; abetting &amp; covering up rape.
 ",1
641,"The Loudoun County School Board is beset by a multitude of major problems:

âš ï¸ Teaching Critical Race Theory
âš ï¸ Un-scientific requirement that children wear face masks
âš ï¸ Cover-up of multiple instances of sexual assault ampFW  ",1
642,"Here's how some Loudoun County residents found common ground on transgender rights: 

âœï¸ 
ðŸ“·  ",0
643,Loudoun County School Board Moves to Block Investigation of Sexual Assaults it Covered Up  SchoolChoice,1
644,Loudoun County School Board Member Submits Resignation Following Cover-Up of Sexual Assaults on CampusÂ ,1
645,11 of the 14 residents who spoke publicly directly advocated for gender inclusivity. Four of the five school board members also spoke in support of the policy. From â¦â©.  ,0
646,"A â€˜gender fluidâ€™ male student, dressed in a skirt, allegedly entered a girls restroom at a VA high school and sexually assaulted a 9th grade girl. The school, the board, and the county prosecutor went after the girlâ€™s father â€“ rather than the perpetrator. ",0
647,Email confirms Loudoun County school board knew about alleged sexual assault on day it happened  parenting Virginia Schools teacher Millennials GenX GenZ Boomers LoudounCounty,1
648,"BOYS HAVE A PENIS, GIRLS HAVE A VAGINA.
-Science.

Court Orders Loudoun County School Board to Reinstate Teacher Suspended for Christian Speech on LGBT ",1
649,Gender fluid my a... ,1
650,"This has me Seething in anger.  Pedo Joe decided to let boys use the girls bathrooms in public schools &amp; a girl was RAPED!  Her dad was arrested because of Pedo Joe targeting parents who complain at school board about a cover up of the rape by the school.
",1
651,"A Loudoun County 8th grade girl blasted her school board for allowing boys into girls' rooms: ""Two years ago, I was told policy 1040 was just an umbrella philosophy and you weren't going to allow boys into the girls' locker rooms. But here you are doing just that.""
(ars) ",1
652,"Father says his daughter was raped by boy in girls' bathrooms  via  
Loudoun County father who was dragged out of woke school board meeting and arrested was trying to tell parents his daughter was raped by a boy 'in a skirt' in girls' bathroom",1
653, Get rid of the superintendent. Cancel him. Get rid of the loudoun co school board.  Consequences of transgender BS. Donâ€™t be experimenting on our children.  We allowed this social experiment. Now we allowing gov tell us we must get a jab,1
654,"""Woke Loudoun County School Board Agrees To Permanent Injunction BANNING It From Retaliating Against Suspended Teacher Who Said He Opposed The District's Gender Identity Policy""

",0
655,Loudoun County father who was arrested at a school board meeting was trying to tell parents his daughter was raped by a boy in the girls' bathroom ,1
656,"How the heck does extreme misogyny (smut books) become assigned reading for grade 9 students?

The gender ideology &amp; CRT material that the Loudoun County school board purchases are bad enough.

But spending 1.8 million dollars on smut books?

 uspoli",1
657,"""stand up virginia"" is a right-wing group organizing against ""critical race theory"" and transgender rights. they were behind the protest in virginia yesterday at a school board meeting that led to arrests. ",0
658,"Loudoun County continues to be quite the zit on the face of Virginia.

""Loudoun County School Board's transgender policy is still a threat to First Amendment rights""

",0
659,     Have you been following the Loudoun County story of Scott Smith who's daughter was raped by a fellow student and covered up by the school board ? And they tried to imprison the father ? That's your Marxist ideology infecting public schools. You can be very proud.,1
660,"Loudoun County teacher quits at contentious school board meeting over transgender policy, citing Christian values ",0
661,"Update: LCPS to â€œfile an appeal,â€ after a judge ruled that teacher Tanner Cross was allowed to return to his classroom, despite his controversial comment on transgender students. 

Latest coverage: 
 ",0
662,So is Juan Williams just going to gloss over the student who was raped in Loudoun County that spawned a student-led protest? Not to mention the school board who buried this atrocious crime. ,1
663,"ðŸ‘€ Loudoun School Board Tried To Conceal Sex Assault 

Dad Reveals Sexual Assault Against Daughter In School Bathroom 

Yet, AG Merrick Garland works to do NSBAâ€™s  bidding to silence parents as â€œdomestic terroristsâ€

WeArentGoingAway
â¦â©  ",1
664,"Virginia parents torch Loudoun County school board over critical race theory, â€˜pornographicâ€™ books inÂ school ",1
665,"Another attempt by school districts to harass parents from getting info. Loudoun County schools charge mom $36,000 to respond to open records request on â€˜sexual assault,â€™ â€˜rapeâ€™  should have cost $72. They should sue the school board for extortion. 

",1
666,Loudoun County father arrested at school board event says school tried to cover up daughter's bathroom assault  FoxNews RiSE UP parents. Take back schools. parenting BreakingNews education instagood EnoughIsEnough,1
667,"  What threats? How about this. The man arrested at the meeting whoâ€™s been shown on news was there to confront the school board for hiding his daughters rape. 

Horror in Loudoun County Implicates Local and Federal Officials ",1
668,"REMOVE These Communists on the SchoolBoard Now! Anger Boils Up at Loudoun School Board Meeting Over 'CRT Cancer', 'Transgender Radicalism' - Parents Petition to Oust Chair | CBN News   via ",1
669,"Obama says parents outcry over the Fairfax &amp; Loudoun so-called Woke School Board policies is all part of a phony right wing culture war.

But it wasn't his daughter allegedly raped by a ""gender fluid"" ðŸ¤” 15 year old who transferred to another school to attack another girl.",1
670,"that loudoun county school board meeting on transgender rights that ended up in arrests last night?

""Stand Up Virginia joined with several other organizations, we put the word out, and we were able to pack the entire Loudoun County school board room""

",0
671,Parents Slam Loudoun County School Board After Report of Skirt-Wearing Boy Sexual Assaulting Girl inÂ Bathroom ,1
672,  If they covered up rape it might be the least of their worries. Just like it is the Loudoun School board now.,1
673,"LOUDOUN COUNTY COVER UP: â€œThe boy was charged with two counts of forcible sodomy, one count of anal sodomy, and one count of forcible fellatio that day at school.â€   Part of the solution is to withdraw funding from the National Association Of School Boards.",1
674,"Terry McAuliffe pretty much told parents in Virginia to fuck off, and that schools are gonna teach kids whatever THEY want to teach them.

How well do you think that went over, seeing as Loudoun County's school board engaged in a cover-up of RAPE??

",1
675,"LiarsLiarsLiars 
Loudoun School Board Was Informed Of Alleged Sexual Assault The Day It Happened: Report ",1
