ID,text,label
345,Loudoun County Parents Rally to Recall School Board Members Pushing Critical Race Theory  ,1
346, Sheâ€™s one brave &amp; impressive woman. Those Loudoun County school board members are clowns ðŸ¤¡. They are all morons &amp; nut-jobs who should be prosecuted when this crap is finally over.,1
348, Meanwhile the Fascists in Loudoun are moving forward with recalls on the school board that will allow either a judge or jury to decide to strip them of their positions.,0
349,Thread ðŸ‘‡ðŸ‘‡ðŸ‘‡ The fix was in last week in Fairfax. Will the same thing happen in Loudoun?! recall openschools kidsoverpolitics ,0
350,  Loudoun County School Board has been the most notorious open hotbed of this nonsense in the entire country. They're also the ones who started the anti-Dr. Seuss campaign. And the county's demographics have shifted heavily Asian in the past decade+,0
351,Loudoun NAACP Seeks to Join School Board Member Removal Cases  Loudoun,0
353,Loudoun County School Board Member Submits Resignation Following Cover-Up of Sexual Assaults on CampusÂ ,1
354,"Bye Bye | Fight for Schools announced to the board at its Tuesday meeting that they had compiled over 2,000 signatures to remove LoudounCounty school board Chairwoman Brenda Sheridan. ",1
355,Former Loudoun County School Board member Beth Barts was part of a Loudoun group who put together hate lists of parents and members of their community who didnâ€™t fully support CRT. ,1
356,"***ATTN: Loudoun County Parents!
The next petition signature event to recall the Loudoun County School Board is TONIGHT! 
ðŸ’¥ ðŸ’¥ ðŸ’¥ ðŸ’¥ ðŸ’¥ ðŸ’¥ ðŸ’¥ ðŸ’¥ ðŸ’¥ 
DATE: Thursday June 3rd 
TIME: 5pm - 7pm 
PLACE: Food Lion 
720 S King St, Leesburg

",1
357,"  Very. Im glad the recall folks arent assclowns like the ones in loudoun county.
",0
358,"Loudoun County School Board Member Resigns Following Investigation  

â€œI am grateful to have had a role in empowering students to achieve academic and personal successes in supportive and most importantly inclusive school environments."" 

How about safety?",1
359,"Virginia Groups Push Ahead In Effort To Recall Soros-Backed LoudounÂ Attorney
",1
360,"What about removing Dr Scott Ziegler?
Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair  FoxNews",1
361,"10/7/21 FBIexclusive : FBI should be wary of AG's directive on school board threats.--The Hill
Virginia Judge allows parent group's forward motion in petition to oust school board member Beth Barts in Loudoun county.--Washington Examiner  for AG Garland",1
362,"MerrickGarland you need to immediately resign and the DOJ needs to investigate the superintendent and board loudincounty rather than investigating the parents!  feckless dementiaridden worstadministrationinhistory psakiliar wokeism
stopwoke
",1
363," and the Loudoun Syndicate are at it again.  The OPENLY brag about phone bank support to get the ""right"" judge to preside over the LCPS SB recall case.  This case, that was dismissed became political at the hands of Wexton's crew.
 ",0
364, I can't imagine how any Loudoun County parent could look at their children and not want accountability for the complicit crimes knowingly perpetrated by school board members and the Superintendent.,1
365,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall | The Daily Wire

ðŸ‘ðŸ‘ ",1
367,"REMOVE These Communists on the SchoolBoard Now! Anger Boils Up at Loudoun School Board Meeting Over 'CRT Cancer', 'Transgender Radicalism' - Parents Petition to Oust Chair | CBN News   via ",1
368,Virginia Republican gubernatorial candidate Glenn Youngkin called for the resignations of Loudoun County Superintendent Scott Ziegler and the school board in the wake of a bombshell email this week.  TeamYoungkin ,1
369,"""A closed Facebook group â€” the 'Anti-Racist Parents of Loudoun County' â€” contains six school board members and apparently compiled a list of parents deemed insufficiently supportive of 'racial equity efforts.' ""

",1
372,Youngkin calls for investigation into Loudoun County School Board amid sexual assault allegations | TheHill â€“ TheÂ Hill ,1
374,"Left-wing member of Loudoun County School Board abruptly resigns as district faces scrutiny over sexual assault cases 

ðŸ‘ðŸ™ðŸ‡ºðŸ‡¸ðŸ™ðŸ‘ FORCE ALL LEFT-WINGERS TO RESIGN ðŸ‘ðŸ™ðŸ‡ºðŸ‡¸ðŸ™ðŸ‘",1
376,"Woke Loudoun County schools $275K-a-year superintendent APOLOGIZES for 'failing to protect' female student, 15, from rape by 'boy in a skirt' in the girls' bathroom: He refuses to quit but board member resigns
",1
377,"There is no one righteous, no not oneâ€¦.buuuut, this guy is coming close!! ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ OUTSTANDING display of integrity and moral courage. 

This is what real leadership looks like.
Recall LCPS ",1
378,Loudoun County parents try to recall school board over Critical Race Theory - Washington Times ,0
379, At a minimum that entire school board should resign. Theyâ€™re an embarrassment. Loudoun students and taxpayers deserve MUCH better.,1
380,"A lot of LoudounCounty officials need to be fired or resign ... immediately. 

And kudos to  for laying out the timeline that shows LCPS failed to protect our kids.

",1
381,"Loudoun County dad of 3 young girls: â€œHow can I as a father trust you and you as a school board to keep my daughters safe at school? I canâ€™t. I ask you to resign.â€

Join  ",1
382,"Shouldn't this gut be in Jail? 

Loudoun County School Superintendent Admits â€˜Failedâ€˜ Effort to Provide a SafeÂ Environment, Left-Wing Board Member Resigns 
",1
383,"      

From 3 days ago. 

Plus, lol. That wasn't when it happened, lmao. That was the board member announcing his sudden and sus resignation since he was getting fired anyway. 



That's two that have ""resigned"" on the same day even?",1
384,"â¦   Someone was arrested for the rape. â© Parents want Loudoun County, Va. school board to quit after accusation it covered up bathroom rape by â€˜gender-fluid sex predatorâ€™ â€” RT USA News ",1
385,'Resign tonight! All of you!': Emails show Loudoun school board knew abo...  via  Covering up a Rape in the school? WHY?,1
386,"Our top three stories this morning:

1. Hearing on Loudoun County school board recall effort set for Sept. 13
2. Tomorrowâ€™s California recall election
3. Florida Realtors suspends initiative campaign following compromise with state legislators ",0
387,(READ) Loudoun County School Board joins Fairfax in defying governor on masks | Sharyl Attkisson  Call you recall board members?,0
388,"BREAKING: A Loudoun County School Board member has just resigned following 's  bombshell investigative reports on the Virginia school district's efforts to conceal sexual assault cases from parents.

This is a developing story. ",1
389,Virginia Parents Push Recall of School Board Members Pushing Critical Race Theory ,0
391,"Message to Brenda Sheridan, she not the boss. 
She is a public servant.
The tax payers and parents are her boss.

Loudoun County School Board chair accuses parents of 'dog-whistle politics'  FoxNews",1
392," Up in arms about a recall but ok with a vile and disgusting incident in an LCPS HS recently?  Cancelling democracy you say?  What about your involvement with the NAACP and FORMER Leesburg equity director Maddox to recruit John Beatty's replacement?
",1
393,"Parents demand resignations of Loudoun County school board over sex assault

",0
395,Loudoun County School-Board Member Resigns amid Backlash over Transgender Bathroom Assault ,1
396," The parents of Loudoun County VA are taking charge of their kids' education and demanding accountability from their school board. Virginia's parents as a whole are making their voices heard, unafraid of AG Garland's threat to use the FBI against them.
Let freedom ring again.",1
397,"Loudoun County, VA parents move to recall school board over CRT.

Watch 's full interview with  on today's OutsideTheBeltway here: 

",0
398,The LCPS recall petitions are not going away! ,1
399,   It is very polical dem Jennifer Wexton ENDORSED half of the school board during their campaigns for LCPS seven members are democratic only 2 elected members are republicans... nuff said.,0
400,Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair  via  it seems itâ€™s these white parents doing the â€œindoctrinationâ€,0
401,Parents demand resignation of Loudoun County superintendent after rape revelations  ,1
402,"Yea, of course he doesnâ€™t wanna resign, and he claimed he didnâ€™t know.
Email wonâ€™t lie tho, The superintendent for Loudoun County Public Schools LCPS sent an email alerting the school board of an alleged assault on May.

  ",1
403,A member of the Loudoun County Public School Board in northern Virginia resigned Friday after months of pushback over her conduct toward parents voicing their concerns about the school system: ,0
404,"Embattled Loudoun County School Board member Beth Barts on Friday announced her resignation.

",0
406,Got 10 more signatures just this morning for the school board recall in Loudoun. ðŸ‘€ðŸ‘€ðŸ‘€ Do. The. Work.,1
407,"The Loudoun County Democratic Committee called the recent filings of removal petitions against School Board members â€œa national Republican effort to usurp democratic elections,â€ in a statement.
",0
408,  Loudoun School Board had a Facebook page urging member to rat out people who didnâ€™t agree with them. But you know this.  Doesnâ€™t fit your narrative.,1
409,"It has been brought to light that there was a third victim. This is a horrific tragedy that should have been prevented.

All members of the Loudoun County School Board and Superintendent Ziegler must resign. We cannot allow dangerous predators to stay in our schools. ",1
410,Parent group files petition to remove Loudoun County School Board vice chair  news topstories berkleybearnews,0
411,"Youngkin wants to force Loudoun County school board elections ahead of schedule, kill efforts to eliminate a tobacco surcharge charged by health plans and revise a controversial hemp bill, among other proposed changes to General Assembly legislation: ",0
412,And this is freaking awesome!!! Remove these Marxist leftist progressive socialist communist democrats from everywhereâ€¦â€˜See You in Courtâ€™: Parents Announce Theyâ€™ve Got Enough Signatures to Have Judge Oust Loudoun Co. School Board Members ,1
413,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations   NBC COVERED IT ALL UP!!",1
414,"Parents Fight to Recall Loudoun County School Board: 'They Are Emotionally Abusing Our Children'
",1
415,"Just read this: ""...offering no apology to Smithâ€™s daughter or the other students Zieglerâ€™s district failed to protect."" The superintendent needs to be arrested.
Loudoun Superintendent Told Board Of Alleged Bathroom Assault In May ",1
416,"â€œLoudoun County School Board Member Resigns Amid Recall Attempt, Boardâ€™s Sexual Assault Cover-Up Scandalâ€

Keep digging deeper.. usually these corrupt clowns ðŸ¤¡ resign to take the â€œheat awayâ€ from something or someone more powerful ðŸ¤”

ðŸ‘‡ðŸ¼ðŸ‘€ðŸ‘‡ðŸ¼
",1
417,"Parents demand resignations, firings at Loudoun Co. school board meeting ",0
418,"Loudoun County School Board Chairwoman Gaslights Parents About Critical Race Theory. To those of you in Louden Co that elected theseðŸ¤¡ðŸ¤¡ðŸ¤¡, all I can say isðŸ­ðŸ­ðŸ­ðŸ­ðŸ­! Even worse that you havenâ€™t mounted a recall! LetsGoBrandon via  ",1
419,"my next life i wanna be an avenging angel dispatched to bring lightening-thunder&amp;a economy sized can of whoop-ass to these type perps&amp;enablersâ€¦
Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations ",1
420,Loudoun County school board member calls for superintendent to resign for pushing trans policy  news topstories berkleybearnews,1
421,"                 â€œ'You Buried a Rape!' â€“ Parents in Loudoun County Demand School Board Members Resign Over Coverup of Sexual Assault (VIDEO)"" ",1
422,"First elected in 2019, Barts has been criticized by parent groups over Critical Race Theory and transgender policies in the school system. Her resignation, which will take effect on November 2, 2021, staves off an ongoing recall attempt.
 ",0
423," I think that maybe even criminal charges could be filed against the Loudoun County School Board members who knew about the rape &amp; allowed the predator to transfer to another school &amp; just to keep their ""trans"" agenda &amp; allowing the predator to rape another girl.VoteGlennYoungkin",1
424,"Loudoun County School Board ALL needs fired!
",1
425,PACT Responds: NAACP Loudoun Branch calls school board recalls â€œJim Crow-esqueâ€; seeks to join cases. NAACP/Michelle Thomas Are RaceÂ Hustlers ,0
426,  Saw that most Progressive me we of Loudoun County School Board has resigned.,0
428,Here we go: Loudoun County School Board member resigns following Luke Rosiak's explosive investigation into sexual assault coverup scandal ,1
429,"The entire Loudoun County school board should resign! They LIED about a rape caused by their radical policies! They sent the rapist to a 2cd school &amp; he raped a 2cd girl.

Vote Glenn Youngkin  to stop these dangerous policies including CRT!

 ",1
430,Petition Filed Seeking Barts Removal from School Board  Loudoun ,0
431,"â€œSchool board members and anyone responsible for this tragedy and cover-up should resign immediately,â€  says of the school system in Loudoun County, Virginia.  via    Immediately if not sooner",1
432,"ICYMI: The Loudoun County School Board elected a new chair Tuesday night, replacing the previous chair Brenda Sheridan.
",0
434,"â€œIn Marchâ€¦it was revealed that several school board members had created a Facebook group in which they targeted parents who opposed CRT being taughtâ€, and yet the school board members are the ones who need the DoJ to protect them from parents. ",1
435,Loudoun: You all need to fire that School Board and fire them soon. They have refused town halls and today shut down free speech. Then arrested a fine parent. They want to use your children for their sick experiments. endItNow ,1
436,Loudoun County School Board member facing recall resigns  via ,0
437,Now a third victim of rape - all courtesy of Loudoun school board under Former Chairman Brenda Sheridan who is still facing removal proceeding in Lo Co court! ,1
438,"ðŸ“¢ðŸ“¢The NAACP Loudoun County Branch will hold a press conference Fri, 1/21, 10AM on the Old Court House steps (Leesburg, VA), to discuss their motion filed to intervene on the recall of School Board Representatives, Brenda Sheridan &amp; Atoosa Reaser.
Join us &amp; SHARE this info! ",0
439,"Loudoun Co. (northern VA) parent advocacy group, Fight for Children, is asking for superintendent to resign aft sexual assaults reptâ€™d.  A â€œboyâ€ wearing a skirt in girls RRâ€¦
One school Bd member is in recall process w/more comingðŸ‘ŠðŸ»
 ",1
440,Furious parents called for the resignations as they protested at the Loudoun County school board meeting on Tuesday night â€” a day after a 15-year-old boy was found guilty of sexually assaulting the girl in a female bathroom at Stone Bridge High School. ,1
441,"Some Loudoun County parents, residents urging the school board, superintendent toÂ resign ",0
442,"The NAACP wants to deny citizens the Constitutional Right to recall elected officials
NAACP Loudoun Branch calls school board recalls ""Jim Crow-esque""; seeks to join cases  via ",1
443,Loudoun County School Board Member Resigns Amid Rape Scandal Involving 'Skirt-Wearing Boy' In Girls Bathroom - National File ,1
444, One of those Loudoun County Virginia school board members resigned.,0
445,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  ""...parents were largely put in the cross-hairs for questioning the extended school closures pushed by teachers unions.""",1
446,"A grand jury is eyeing Loudoun County officials for their alleged role in the coverup of a rape committed by a transgender student in a school restroom.  LCPS hedges on cooperating, and opposes putting its school board members on the ballot this year.

",0
447,"This investigation should be national news.
Loudoun County School Board Moves to Block Investigation of Sexual Assaults it Covered Up â€“ PJ Media ",1
448,Parents demand resignation of Loudoun County superintendent  via   .... ,0
449,Loudoun County School Board (LCSB) Member Beth Barts resigned from her position earlier today amid pressure from an investigation into a school board cover-up of bathroom sexual assaults and an ongoing recall campaign from parents. Her resignation will take effect November 2nd.,0
450," If I recall correctly, in Loudoun County, there was was a private FB group involving the school board, some teacher, the superintendent and even the Comm. Atty. that was doing something very similar.  

I donâ€™t FB, so never got any details on it.",0
451,Beth Barts resigning from Loudoun School board after she led leftist mob on Board to all serial rapist loose on schools through policy and then covered up rapes. Photo related        ,1
452,Loudoun County parents say superintendent and school board members lied to cover sexual assault and should resign  ,1
453,"Yes the school board wanted the cops to cover up for them lying about a rapist.

Little did we know Democrats are pro rape.

Vote Youngkin and vote out all Democrat clowns.
 ",1
454,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  ""In VA, elected officials can't be recalled by getting a certain  of signatures fr voters; rather, meeting that threshold triggers a trial in which ...",1
455," The funny part in all of this. The recall law allowing the petition was signed into law by a Democratic governor, and passed both Democratic held House and Senate. 

Good job Loudoun Democrats you played yourself.",1
456,The Loudoun County School Board was a convenient whipping boy for Glenn Youngkin when he ran for governor last year. The board was under fire for mismanaging two sexual assaults that occurred on school property and over controversies centering onâ€¦ ,1
457,"If your shamrecalls donâ€™t work, try this.

Youngkin &amp; GOP are still mad they lost Loudoun in 2016 through 2021.

They are hypocrites who donâ€™t respect free &amp; fair elections or the democratic process.  ",0
458,"â€œSee you in court.â€â€”Parents to Loudoun County School Board after collecting 2000 signatures to petition to remove head of school board.
Plus signatures to toss 3 other board members.
ParentsRights schools 
lawsuits wednesday 
ForTheKids
",1
459,"We met with  to discuss the actions of the Loudoun County school board covering a sexual assault and petitions calling to get rid of the board members. 

Watch the full interview!  ",0
460,"Any decent person understands that Dad of 14-year-old girl raped by â€œboy in skirtâ€ in bathroom goes to the front of line and talks to school board for as long as he wants. Loudoun County School Board &amp; Sup. Scott Ziegler, apologize and resign!! ",1
461,NAACP Chapter Accuses Parents Of Racism For Trying To Recall School Board Members Who Covered Up In-School Sexual Assaults | The Daily Caller ,0
462,"Students Stage Mass Walkouts, Parents Demand Resignation Of Loudoun School Board, Superintendent After Rape Coverup ",1
463,Loudoun County School Board Member Submits Resignation Following Cover-Up of Sexual Assaults on Campus  via ,1
464,"Payback: Thousands of Loudoun County Parents Unite, File Petition Demanding School Board Members Resign - ",1
465,Parents Fight to Recall Loudoun County School Board: 'They Are Emotionally Abusing Our Children' | CBN News  via ,1
466,"  Oh, I get FERPA, and it's helped us out a lot for student opt-out letters this year.  I'm not the recall guy.  Now,  are far from lazy and have done amazing work on the recall.  Do your homework on Loudoun next time sweetie pie.",1
467,"""Take the case of school board member Beth Barts. Prior to her actions in the Anti-Racist Parents of Loudoun County, was had already been publicly reprimanded, then censured, then stripped of her committees â€“ by her own colleagues."" loudouncounty",1
468,Breaking: Loudoun County School-Board Member Resigns amid Backlash over Transgender Bathroom Assault ,1
469,"The chicken are coming home to roost!

Parents across America are learning about this shit and they are PISSED!

Loudoun County school board member calls for superintendent to resign for pushing trans policy  FoxNews",1
470,   Go to   if you want to sign or get involved in the LCPS recall,1
472,"  Someone is worried about recall!! Sad that you didnâ€™t work WITH the parents of Loudoun County and sold your soul to the hateful, bullying group of Chardonnay Antifa!! Shame on you!!",1
473,"WATCH: Furious parents descend on Loudoun County school board meeting, demand resignations of board members, superintendent [VIDEOS]  via ",1
474,Teenager found guilty in Loudoun County bathroom assault  School Board must resign &amp; McAuliffe NOT elected!,1
475,"Loudoun County School Board elects new member whom GOP leader views as a 'moderate'



Loudoun County father arrested at school board event

Says school tried to cover up daughter's bathroom assault

",0
476,"The Loudoun County School Board has filed a complaint seeking a temporary injunction to ""limit the scope"" of Virginia Attorney General Jason Miyares' investigation into possible wrongdoing in school sex assault cases. ",0
477,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents DemandÂ Resignations

MAGA

",1
478,"Time to end the politicalization of our county by  and .
Loudoun Co. board files injunction to 'limit' AG Miyares investigation on school system ",0
479,Loudoun County parents have filed a third petition in an effort to remove a school board member  ,0
480,I seem to recall a letter you sent to Betsy DeVos In October 2020 requesting an investigation into discrimination in LCPS... because you opposed the required equity training.,0
481,"    Just saw some Loco parentis bragging they are going to recall all on the local school board (that disagree w/them) -u kno they big mad we teaching abt equity-and said ""it's our own Scopes Monkey Trial here in Loudoun!"" I feel like that's not the reference he wants it 2 be....ðŸ¤”",0
482,"In Loudoun County, Virginia a Justice Department spokesperson in the Trump administration rallied parents in a recall effort sparked by opposition to a district racial equity program. ",0
483,"â€œBreakdown in Trustâ€: Loudoun County Parents File Court Petitions to Remove School Board Chair

",1
484,"Loudoun County Supervisor : ""sham recall petitions against LCPS SB members DISMISSED....double-L for those trying to subvert Democracy &amp; discredit/defund public schools.""   ",0
486,"Looks like the 'rats' are trying to jump ship! Probably too late!

Loudoun County school board member calls for superintendent to resign for pushing trans policy  FoxNews",1
487,"Loudoun County School Board Member Resigns Amid Recall Attempt, Boardâ€™s Sexual Assault Cover-Up Scandal
",1
490,"The politically charged recall petition cases that sought to remove two Loudoun County, Virginia, school board members have been dismissed.
",0
492,"Member of woke Loudoun School board RESIGNS after student rape scandal  via  

Rethink your ideas next time!",1
494,"The Loudoun County Virgina school board has to go, every single existing member needs to be removed from the board and personally sued for these crimes. They were complicit in these crimes and covered them up. Throw them all out of office. ",1
495,"Youngkin Calls for Loudoun County School Board to Resign After Email Revealed a Sexual Assault Cover Up
  ",1
496,"Weâ€™re winning. :)

Loudoun County School Board Member Resigns Following Daily Wire Investigation ",1
497,"   That anyone (Obama &amp; McAuliffe) would call parent outrage ""fake"" diminishes humanity &amp; child rape

Parents of child rape victims deserve support - not arrest &amp; vilification 

Loudoun School Board &amp; Superintendent: RESIGN, now

   ",1
498, And 1 for school boards corruption and lies to parents of raped teenagers. Will you be asking for the resignation of Loudoun county school board?,1
499,So sexual assault is now a civil rights issue??:)...NAACP Chapter Accuses Parents Of Racism For Trying To Recall School Board Members Who Covered Up In-School Sexual Assaults  via ,0
500,"See, the Superintendent of Loudoun County schools has publicly apologized &amp; at least one member of the LC school board has resigned in shame, but it doesn't seem like the Virginia Dept. of Education, whose recommendations they were following, has taken any responsibility at all?",0
501,"Trying to recall all the Dems on the LCPS school board is just an insurrection by other means. The SB was freely and fairly elected. When the  is involved, you know itâ€™s not â€œgrassrootsâ€. Itâ€™s a screaming fringe of trumpers against the actual voters in loudouncounty ",0
502,Youngkin calls for investigation into Loudoun County School Board amid sexual assault allegations | TheHill ,1
503,"Woke Loudoun County schools $275K-a-year superintendent APOLOGIZES for 'failing to protect' female student, 15, from rape by 'boy in a skirt' in the girls' bathroom: He refuses to quit but board member resignsÂ 
via  ",1
504, Ziegler and the entire Loudoun County Public School Board should Resign immediately.,1
505,"Here we go: Loudoun County School Board member resigns following Luke Rosiak's explosive investigation into sexual assault coverup scandal  

Where is Garland and the FBI?  School board covering up rape and multiple sexual assaults, criminal felonies!!",1
506,"Loudoun County Parents Press On With Calls for School Board Resignation

",1
507," Ur going to need more than Hollywood actors to stop SB recall signature lines like this in Loudoun. Our kids &gt; your memes. Keep tweeting out the alliance b/t  , its unions, &amp; . See if that makes up for 12 months of closed schools. ",1
509,"Loudoun County school board member under fire from parents group resigns.

There is so much to look at here. 
Full story starts in May 2021. 
More here â¬‡ï¸ ",0
510,Loudoun County Forces Parents To Sign NDA-Style Form To View CRT-Inspired Curriculum  via  Over the top by a school board being complicit in such a process to have parents sign an NDA. Lawyers for Parents must step forward.,1
511,Will the superintendent and school board resign in Loudoun?,0
512,"Loudoun County Public Schools Superintendent Scott Ziegler apologized on Friday for failing to provide a â€œsafeâ€ environment for students and a school board member resigned amid uproar over the school boardâ€™s response to two alleged sexual assaults at

 ",0
513,Glenn Youngkin calls for investigation into Loudoun County school board over sexual-assault case ,1
514,"  The only white supremacists in Loudoun County are the ones on the school board. They work only in their own self interest, seeking to take away medical freedoms from the very students they were elected to serve. If they want to dismantle it, they can start by resigning.",1
515,Loudoun County Parents Show Up at School Board Meeting with More Than Enough Signatures to Remove BoardÂ Chair ,1
516,"Loudoun school principal apologizes, board member resigns after reports of sexual abuse of teenageÂ girls ",1
517,"     
Attempts to recall Loudoun School Board over CRT:

Republicans attack Critical Race Theory they have no clue about, except it uses the word 'race' ",0
518,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  ",1
519,"Loudoun school board officials could face criminal charges for handling of rape: The corruption is huge   -  ðŸ˜ THEY SHOULD! â€œ...Loudoun is a very rich, powerful, controlled cartel by both sides, &amp; the corruption is huge.â€",1
520,Parent group files petition to remove Loudoun County School Board chair  MORONS,0
521,"Beth Barts, a prominent left-wing member of the Loudoun County School Board, announced her resignation from her position in a Facebook post Friday.
â€œThis is a victory for parents and students in Loudoun County and a WAKE UP CALL for the nation.",1
522,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall 
One win for parents. 
     ",1
523,"Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair


GET EM PARENTS !",1
524,"   EVERY Member of Loudon County School Board Must Be FIRED Immediately - PARENTS protect your CHILDREN
",1
525,LoudounCounty Parents Demand Superintendent Resign Over Allegations Of Sexual Assault Cover Up: by Kendall Tietz - Angry parents in LoudounCounty demanded Superintendent Scott Ziegler and other school board members resign over allegations that theâ€¦ ,1
526,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations | The Daily Wire Our Children no longer have rights or protection when it comes to the Far Lefts Liberal Agenda. FireThemAll TakeBackOurChildrensRights  ",1
527,Virginiaâ€™s Loudoun County School Board member resigns after a student sexual assault cover-up scandal  ,1
528, I signed this recall petition. I urge everyone in Loudoun to do the same.  CriticalRaceTheory Stop indoctrinating kids w/racism &amp; perverted sexuality. And teach them accelerated math if they want it. Virginia ,1
529,Youngkin demands resignations from Loudoun County School Board in wake of bombshell email  news topstories berkleybearnews,1
530,Loudoun school board officials could face criminal charges for handling of rape: 'The corruption is huge' ,1
531,Parents reveal they have filed a petition to have Loudoun County school board chair removed | Daily Mail Online ,0
532,"For the record, the challenge we're having is the Commonwealth's Attorney for Loudoun.  Hopefully, the recall will move forward.

Conservative Group Calls to Remove Loudoun Commonwealthâ€™s Attorney  via ",1
533,"In order to believe that no LCPS school board member knew about the assault, you would have to believe that this email was sent and that none of them asked any questions.     Nobody believes you. Resign now. ",1
534,"Parent group files petition to remove Loudoun County School Board chair

",0
535,"â€œYoungkin demands cops in every school, threatens funding, calls for investigation of Loudoun County school board  â€ - WUSA9  dmv dmvnetwork dmvnews ",0
536,"Kudos to my partner David Warrington, Counsel Stuart McCommas, &amp; support team on HUGE court victory today for 's group seeking to recall a Loudon County school board member. We intervened, got prosecutor disqualified &amp; defeated motion to dismiss! ",1
537,"Clean house across America starting with school boards.  The parents are the ones to make decisions for their kids not politicians.  ðŸ‡ºðŸ‡¸Loudoun County school board member calls for superintendent to resign for pushing trans policy

",1
538,The note was sent to Loudoun County school board member Brenda Sheridan's child around Christmas. It threatened death unless Brenda quit. Documented &gt;200 threats &amp; harassing messages to US school board members   ðŸ‘‡   ,0
539,Glenn Youngkin calls for an 'investigation' of Loudoun County School Board | Libby Krieger  ~ GlennYoungkin LoudounCounty Virginia,1
540,This should be tending. This is totally unbelievable that woke politics in schools are willing to hide sexual predators that are RAPING young girls. Merrick Garland should be forced to resign hiding this and using this father to push FBI on parents. ,1
541,"  Loudoun County, VA School Board Facing Recall - Parents Fed Up With Critical Race Theory, â€˜Pervertedâ€™ Material Being Taught To Their Children ",1
542,Left-wing member of Loudoun County School Board abruptly resigns as district faces scrutiny over sexual assault cases - TheBlaze.     ,1
543,Beth Barts resigns from Loudoun School Boardâ€¦ Scott Smith sues over transgender rapeÂ coverupâ€¦ ,1
544,Here we go: Loudoun County School Board member resigns following Luke Rosiak's explosive investigation into sexual assault coverup scandal  ,1
545,"The far right has lost the battle for ideas and is now down to blatant threats and intimidation to try to scare off others or have them resign out of fear.  
Below is what Loudoun's School board received and its their tatic nationally!
 ",0
548,"Loudoun school board chair is facing recall in part for being part of the Chardonnay Antifa Facebook group

But Soros-funded prosecutor Buta Biberaj won't recuse, even though she was also part of the FB group, &amp; a prior recall was handed off to an unconflicted prosecutor ",1
549,"Loudoun County School Board Member Resigns Following Daily Wire Investigation | The Daily Wire
PARENTS WAKE UP! CHILDREN SHOULD BE EDUCATED IN SCHOOLS THAT HAVE TRANSPARENCY THAT UPHOLDS THEIR SAFETY, DECENCY, EDUCATION&amp;RESPECT THEIR PARENTS VALUES!â¤ï¸ðŸ™ðŸ¼ðŸ‡ºðŸ‡¸ ",1
550,"LOUDOUNTeaParty Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair

",0
551,"
This is shameful. Give her a call and
Tell her to resign immediately and that we want bullys like Beth out of our schools! Will you give her a call?â€œ-oppositionâ€",1
552,  Time to investigate Loudoun schools and the School Board then the Loudoun NAACP! The Racism investigation needs to be undone! It was a lie by Herring!,1
554,Loudoun school board member Beth Barts resigns her position  Many board members needs to retire ---resign --or go thru a recall,1
555,Recall attempts fail against Loudoun County School Board members ,0
556,Heads should roll in the school district and criminal charges need to be filed.  The governor of the state of Virginia needs to go in and replace all school board members.   FoxNews,1
557,Loudoun County School Board member resigns after student sexual assault cover-up scandal ,1
559," The Loudoun County School Board is the most arrogant, petty, unprofessional group of incompetents ever elected to public office. Resign/Recall!",1
560,Huge Win for Parents as Loudoun County School Board Member Beth Barts Resigns ,1
562,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  Why isn't Soros jailed by now for attempting to overthrow USA Government?  ",1
563,"Loudoun School Board Member Resigns Amid Cover-Up Scandal, Recall Attempt  ",1
564,"PLEASE ATTEND AND SHOW YOUR SUPPORT

Loudoun County Circuit Court to Hear Motions in Removal Cases Today at 10. Old Court House in Leesburg!

Hearings on Fight for Schools' Motions to Intervene &amp; Motions to Disqualify Buta Biberaj in recall of LOCO School Board Chair &amp; Vice-Chair",0
565,Youngkin demands resignations from Loudoun County School Board in wake of bombshellÂ email ,1
566,"Youngkin demands cops in every school, threatens funding, calls for investigation of Loudoun County school board
",1
567,"In speech,  calls for â€œimmediate investigation of the Loudoun County School Board for gross negligenceâ€ by covering up two alleged cases of sexual assault by a student. This builds on his focus of late on parental control of childhood education.",1
568,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations
 ",1
