ID,text,label
1074,"First McAuliffe and now every member of the Loudoun County School Board. Dems getting ousted from office for their policies/ignoring voters. _ÙÔà_Ù__Ùà¼_Ùàü_ÙÕ»_Ù¤_

",1
1076,"_ÙÓ´An oldie but a goodie_ÙÓ´
 putting the LCPS school board on notice. 
No CRT yet paying bills for CRT consultations &amp; training will be brought to light. 
Hope they're dusting off those resumes _Ù÷_
 AllDayEveryDay LoudounCounty

",1
1077," A REAL GOVERNOR 
Youngkin day 1 exec orders _ÙÕ»_ÙÕ»_ÙÕ»_ÙÕ»_ÙÕ»_ÙÔ_ÙÔ

- Ban CRT

- parents decide if kids wear masks in school 

- declare VA open for business 

- end vax mandate for state employees 

- investigate Loudoun County

- fire parole board 

- leave green house gas initiative",1
1078,"BrendaSheridan a School Board Chair of loudouncounty Public Schools is a total idiot and needs to be removed from her position.  She is enforcing racism, bigotry, hate and division between races.

Please email her and let her know that she needs to go.

",1
1080,"       Ok that's fine. Now, you don't have to like me, my comments or my website, and that too is ok. But visit this link and look at the LCPS resources at the bottom of the post and then tell me how LCS is NOT teaching CRT

",1
1082,"A Must See Video:
Loudoun County Virginia parents TELLING Lying, Corrupt, CRT Spewing, Rapist Protecting Loudoun School Board in no uncertain terms to 'RESIGN'!

This is what happens when YOU allow liberals to
use schools as indoctrination centers!
",1
1083,Only way your going to stop the Loudoun County School Board from destroying your children minds is to remove them from the board....the board has a anti white agenda....at best remove your kids from the public  school   FoxNews,1
1084,"A group of parents has filed a federal lawsuit in Virginia against the Loudoun County School Board over a school district anti-racism policy in which only students of color are tapped as ‰ÛÏambassadors‰Û to help officials police student speech. Read more...

 ",1
1085,Left-wing member of Loudoun County School Board abruptly resigns as district faces scrutiny over sexual assaultåÊcases ,0
1086,"How brave of this formerly controlled by China woman to speak out about CRT. I applaud her_ÙÔ_ÙÈThese formerly oppressed are the people to REALLY listen to. China Virginia mom who survived Maoist China eviscerates school board's critical race theory push

",1
1087,"For months we heard about ‰ÛÏthe fight‰Û in Loudoun Co. VA, parents vs school board.  One bd member resigned &amp; more in recall process. Here is the story of how these brave parents began &amp; cont today.

‰ÛÏIt is not left vs right, it is RIGHT vs WRONG.‰Û  _Ùà¼_Ùàü_ÙÔ__ÙÈ_Ùà¼_Ùàü ",1
1088,"Students Stage Mass Walkouts, Parents Demand Resignation Of Loudoun School Board, Superintendent After Rape Coverup - The Police Tribune 

Follow 
BlueLivesMatter BackTheBlue lawenforcement PoliceTribune",0
1089,"   once was one of the leading school districts in the U.S. Now, just a miasma of vile racist vapors &amp; socialist dogma. 

Loudoun has gone woke, totus porcus. It‰Ûªs voters have elected not only these clown  board members, but activist Rep 

Decay from w/in.",1
1090,"The first thing that  should do, when he's inaugurated into office, is to shut down the ENTIRE FAIRFAX &amp; LOUDOUN county school boards, until every teacher, board member, superintendent &amp; even janitor, is replaced &amp; blacklisted from the entire US education system! ",1
1091,Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair  Glad to see someone stand up to Marxists.,1
1092,I've just posted a new blog: Loudoun residents ask judge to remove controversial school board member amid battle over critical race theory ,0
1094,  Oh...&amp; IMHO Youngkin CAN win...I am just concerned with Loudoun County--one of the problem areas in past elections--Youngkin can absolutely win Loudoun County &amp; should after this criminal school board debacle/McAuliffe's insane renditions of Marxist BS abt Parent's butting out.,1
1095,"not an honest dialogue,
it is a tactic used by Hitler &amp;Ku Klux Klan on slavery years ago to dumb dn my ancestors so we couldn't think for ourselves

Virginia parents blast school board over graphic books, critical race theory: 'Pretty despicable'  FoxNews",1
1098,". killed an amendment from  to 's bill that would have completely undermined democratic processes, unconstitutionally forcing the entire Loudoun School Board to run for re-election this year--ignoring the will of the people.",0
1099,"Loudoun County parents demand superintendent, school board resign after alleged sexual assault email. ""You are so concerned with pushing race and gender that you sacrificed our children,""

",1
1100,"After denying use of CRT, FOIA request uncovers invoice ""Coaching support for LCPS leaders-follow up meetings on CriticalRaceTheory Developmt May 2020.""

$625 PER hour

Loudoun Cty School Board chair accuses parents of 'dog-whistle politics'  FoxNews",0
1101," You want to blow your mind, there is currently a school board recall in Loudoun Co. VA (CRT, masks etc) opponents collect signatures and the board member has go to trial before the circuit court.",0
1105,"_Ù ÷My Friends &amp;Fellow Americans. Moms&amp;Dads ANTI Marxist Critical Race Theory is beginning to CRUSH the Progressive Marxists.MARXIST CRT School Board Member RESIGNS in Loudoun County!Keep demanding,FIGHTING for your Children‰Ûªs Education Mom‰Ûªs &amp; Dad‰Ûªs‰ÏÉ_Ùà¼_Ùàü ",1
1106,"Biden's new disinformation czar said fears about CRT in Loudoun County schools are 'disinformation for profit' - despite entire school board now facing being voted out over woke 'equity' seminars for teachers 
",1
1108,"Shouldn't School Board member  be recused from the selection of Leslie King's replacement?  On Friday, she openly encouraged the citizens of Loudoun to vote a straight Democratic ticket from her official LCPS account:
",1
1109,Ep. 78: Vaccine Mandate? Epic AND Apple Lose? Newsom Recall! CRT at Loudoun &amp; MORE! Viva &amp; Barnes  |  The Canadian lawyer and YouTuber VLAWGS ,0
1110,"The alleged CRT BS in Virginia public schools has been brewing since spring of 2021. 

Democrats should‰Ûªve been aware of it.  

Watch the GOP drop the issue of VA schools like a hot potato,  now that the election is over. 

. ",0
1111," Looks and sounds as though Superintendent William Ziegler and the LCPS school board are the domestic terrorists. They certainly are not leaders, and their curriculum is flawed and destructive. They must go and the time for them to resign is NOW! ",1
1112,"A Mother from the Loudoun country school district went in front of the board to explain why she had to remove her children from the public schools, she said when her 6 year old daughter asked ‰ÛÏif she was born EVIL because she was born WHITE‰Û RAPE cover up &amp; CRT-",1
1113,"A Loudoun school board member tried to hire hackers to break into parent's websites, while liberal activists passed around the names and school locations of their kids.  No charges filed.

But when a parent complained after his daughter was raped, he was dragged away in handcuffs",1
1115,"Loudoun County, VA School Board mtg. Ret. Senator Dick Black Called out the board on CRT and radical propaganda, enemies list of parents‰Û_ they cut his mic. Then they shut down public comments. He &amp; parents are heroes. Full Speech:  H/T  ",1
1116, We need y'all's help in Loudoun!! GOP is crushing us and spending a ton of money to spread propaganda and verbally assault us at school board meetings. We need support from the party! We got nuthin!! just a buncha concerned parents and citizens standing up to bigots! LCPS,0
1118,"We intend to hold every member of the school board accountable for inclusive policies, including our special education students. 
Tom Marshall will have to show up for equity, just like all the other board members, before he gains our support. 

",0
1122,"   NO, I'm against teaching white hate to young minds. BLACK fathers with bi-racial children went before the Loudoun County school board and raised hell about it. They had proof about the CRT hatred against whites being taught. Good try! ‰Ï_",1
1123,"Virginia candidate warns government, We have guns for a reason

Candidate for Loudoun County school board opposes 'critical race theory.'

Critical Race Theory is NOT being taught in grades K-12. It‰Ûªs an elective college course! 

Lying idiot!

DemVoice1 
",0
1125,"Loudoun County School system are having their students view and read PORN. ""To Kill A Mocking Bird is RACIST"" Are these Psychotic teachers becoming incompetent dinosaurs? Parents, do not let these hammer head teachers ruin your kids future. Recall school boar",1
1126,"""The Communist regime used the same critical theory to divide people. The only difference is they used class instead of race.""
Virginia mom who survived Maoist China eviscerates school board's critical race theory push  FoxNews",1
1127,"Left-wing member of Loudoun County School Board abruptly resigns as district faces scrutiny over sexual assault cases

",1
1128,"According to her, as well as other present-day progressives, ‰ÛÏhate [is] dripping from followers of Jesus‰Û anytime Christians refuse to adhere to things like Critical Race Theory or the radical agenda of the LGBTQ community.  FoxNews",1
1130,Democrats Say Holding Election for Loudoun School Board This Year Would ‰Û÷Subvert Democracy‰Ûª  via @,1
1133,"Loudoun Parents File Petition Seeking Removal of School Board Member Reportedly Part of Private ‰Û÷Ant-Racist‰Ûª Facebook Group

via 

",1
1134,"‰ÛÏPlaintiffs are concerned that if their students share their views about political or social issues, including those touching on religion, race, and human sexuality, they will be reported and investigated for ‰Û÷bias incidents.‰Ûª‰Û
",1
1136,"  There is/was a group similar to this in Loudoun Cty, VA that has been collecting info on parents. They‰Ûªre called Chardonnay Antifa and one of their members recently resigned from the LC school board. Read up about it via ",1
1137,"Anti-critical race theory org taking aim at Loudoun County School Board in half million dollar ad buy, if you know what i mean",0
1138,"  Yes... and I am doing my best to amplify that message for everyone.

I want everyone to understand that Glenn Youngkin is simpatico with the numbnuts screaming ""CRT"" at Loudoun County School Board meetings.

If that's you; Glenn's your boy.

If not--",0
1140," Big fight in Loudoun Co 4 months over CRT in public schools. School Board cut short public comments, enraging over 200 parents, who began singing nat'l anthem. SB then adjourned meeting &amp; I think LEOs declared unlawful assembly; this man refused 2 leave &amp; was then arrested._Ùªã",0
1141,"VIDEO Parents Fight to Recall Loudoun County School Board: ‰Û÷They Are Emotionally Abusing Our Children‰Ûª ‰ÛÒ These Parents Go VIRAL for Tackling CRT ‰ÛÒ Iowa Teacher Fumes She Can‰Ûªt Teach Marxist CRT in Her Classroom, ‰ÛÏWe need to tear the systems down‰Û ‰ÛÒ $1‰Û_ ",1
1142," Lol Youngkin won  ( a blue state) and you think he‰Ûªs upset that  he lost Loudoun by 11 % ? A county that Biden won by 25% and Northam won by 23%. 

Also recalls are part of the Democratic process. I‰Ûªm sure you supported your party‰Ûªs recall of Eugene Delgaudio and Scott Walker",1
1143,"-CRT is not being taught in LoudounCounty schools. 
-Teaching compassion &amp; empathy for others is something everyone should get behind.

CompassionAndEmpathy EquityIsNotCRT TruthMatters ProtectPublicEducation 

",0
1144,"Anti CRT group spending $500,000 on ads criticizing Loudoun County School Board ",0
1145,   Um‰Û_it wasn‰Ûªt a school board member who called him a victim - it was the Loudoun County supervisor. Who‰Ûªs a‰Û_wait for it‰Û_a Republican _Ù÷â,0
1147," In Loudoun, Virginia a PAC run by a former trump DOJ guy is recalling school board members, accusing them of teaching CRT. ",1
1148,"Biden's new disinformation czar said fears about CRT in Loudoun County schools are 'disinformation for profit' - despite entire school board now facing being voted out over woke 'equity' seminars for teachers
",1
1150,"Ep. 78: Vaccine Mandate? Epic AND Apple Lose? Newsom Recall! CRT at Loudoun &amp;amp; MORE! Viva &amp;amp; Barnes Canada
",0
1151,"Culture wars rage in Loudoun County, with dueling parent groups and school board recalls |  for  ",0
1153,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  

Parents are the ONLY ones who should be telling the schools what to teach.
NO government indoctrination !!!",1
1155,Nine times out of ten it‰Ûªs a liberal activist posting fake fliers and released texts show one Loudoun school board member proposing having people impersonate CRT critics. ,1
1157,"This character from Equity Collarobative (EC) is a clown. So is EC, a Critical Race Theory consulting group out of California (where else?).

EC is the group the Loudoun County Public School Board hired to do ""Equity"" training of teachers. No wonder Parents are ANGRY! ",1
1158,"Guy in a ‰Û÷My AR-15 Identifies As A Stick‰Ûª tshirt and MAGA hat goes on a rant at the Loudoun Co, VA school board about CRT, vaccines, and masks. ‰ÛÏHow long are we going to play make-believe.‰Û ",0
1159," That doesn‰Ûªt work. 

Is the Loudoun School Board still there? 
Yep. 

Aside from banning ‰ÛÏCRT‰Û as promised and sponsoring book bannings/burnings, is the Trumpy governor able to stop schools being governed locally? 
Nope.

So in the absence of a sweep of school boards next cycle‰Û_",1
1160,"Loudoun County School Board Facing Recall Efforts, Parents Fed Up With CRT, ‰Û÷Perverted‰Ûª Material ",1
1161,"Loudoun County Parents Show Up at School Board Meeting with More Than Enough Signatures to Remove Board Chair. Kudos To Those Parents! Remember It's Woke Democrats vs Parents 
 via ",1
1163,"Given that network's toxic embrace of white nationalist hate speech, race-baiting punditry, sexism and misogyny, LGBTQ-phobia and baseless far-right conspiracy theory, I daresay sane and rational America needs have a very serious reckoning with Fox News. ",0
1164,"There are liberals defending a rapist, because he's fluid.  

A serial rapist.  

And the school board that covered for him.

If they don't defend the rapist they side with right wingers.  Leftists can't do that, on anything.  

Including serial rapists.

That's Loudoun County.",1
1165,"  Oops.

‰ÛÏLCPS is not indoctrinating students using critical race theory. Critical race theory is not a part of the curriculum,‰Û

",0
1168,Critical Race Theory &amp; PORN do NOT belong in Schools or anywhere! HomeSchool  ,1
1169,Loudoun School Board meeting erupts into shouting as parent group files petition to oust board chair  via  Liberals Loudoun CoverUp wokeism CRT DEI Virginia,1
1170,This is a victory for conservatives in Loudoun. Barts was most outspoken school board member favoring racial equity initiative and support for trans students.  ,0
1171,"LCPS teacher Ann Barrett charged with indecent liberties against a student.  The LCPS takes no action against the lying Dr Z, superintendent.  Progressives are immune from accountability. Recall the Board now! Fire Dr Z. Demand Justice. LoudounCounty Wokelash LetsGoBrandon",1
1172,"They voted in Progressive LibDems who then permeated like-minded into every department including/especially education.

Long-term solution: Vote in Conservatives.

Youngkin demands resignations from Loudoun County School Board in wake of bombshell email

",1
1173,"‰ÛÏconservative media‰Û_aired 78 segments on the racial issues at Loudoun schools from March to June this year, according to Media Matters, a left-leaning group that scrutinizes media coverage.‰Û ",0
1174,"Loudoun County School Board Facing Recall Efforts, Parents Fed Up With CRT, 'Perverted' Material  ",1
1177,     Members of Loudoun BOS stand with BLM and this hate but attack religious officials who wish to protect moralities and values of families and children! Resign or be prepared for your recall! The process is in motion!!,1
1179,"Biden's new disinformation czar said fears about CRT in Loudoun County schools are 'disinformation for profit' - despite entire school board now facing being voted out over woke 'equity' seminars for teachers..

",1
1180,LCPS School Board member  is so comfortable in her role as a dictator that she openly uses anti-white rhetoric when referring to history.    I suppose you find this acceptable? ,1
1181," McAuliffe says CRT is not being taught in Virginia schools. Not only is being taught, it‰Ûªs being forced on teachers to expose their students to this Marxist indoctrination to DIVIDE of they will be fired. A Loudoun Cty teacher tearfully RESIGNS! CRT

",1
1182,_ÙÒ¢ Conservatives are attempting to overturn another election in Loudoun. This recall effort is just the latest in a series of anti-democracy attempts. ,0
1183,Honest question: why is every video I see of angry parents shouting at school board members about CRT from Loudoun County VA?,0
1184,"   Beth Barts member of the school board and leader of the Anti-Racist Parents of Loudoun County, where members compiled names of parents in the county opposed to the district‰Ûªs equity efforts is resigning.  She was facing a recall effort that would now likely succeed.",0
1185," With all the evil hell that‰Ûªs been going on in Loudoun County this entire year (corrupt school board, sexual assault of student, CRT and forced masking) how the HELL is McAuliffe ahead &gt;10 points. Sad and pitiful. ",1
1186,"Entire woke Loudoun County School Board faces November ax after Virginia's new GOP Governor Glenn Youngkin ordered all nine to face ballot over their CRT and gender lessons spat with worried parents
  via ",1
1189,"Autocratic Youngkin!  No single person should have that power.  Use the Democratic process, not the Russian, Chinese, Republicans method.

WJLA: Youngkin amends bill, puts Loudoun County School Board members on the ballot in November.


via ",0
1190,"  That's some impressive spin. Not really true except for these things the people want  
Ban CRT

- parents decide if kids wear masks in school 

- declare VA open for business 

- end vax mandate for state employees 

- investigate Loudoun County

- fire parole board",1
1192,"Youngkin demands resignations from Loudoun County School Board in wake of bombshell email


‰_‰© merrick Garland",1
1193,"Today, congressional members questioned Attorney General Garland about the DOJ deploying the FBI because parents are speaking against radical ideologies at school board meetings. They also questioned the AG about Loudoun County sexual assault scandal. Watch the exchange below. ",1
1195," and , in this second video, listen to LCPS School Board Member Beth Barts admit that CRT is in LCPS.
   

",1
1197,"A VA Mother who endured Mao‰Ûªs Cultural Revolution in China ripped the Louden County School Board over its support for critical race theory. ""You are teaching, training our children to be social justice warriors and to loathe our country &amp; our history."" ",1
1198,"Loudoun County School Board chair accuses parents of 'dog-whistle politics'



Wait till they start recognizing pedophilia as a legitimate equity group.",1
1199,"Loudoun County School Board chair accuses parents of 'dog-whistle politics'


Vote them the heck out in the next election! Enough of leftist intolerance disguise as woke racism ‰_‰© ‰_‰©",1
1200,"Culture wars rage in Loudoun County, with dueling parent groups and school board recalls  uncategorized feedly",0
1201," These are most of the ""non-partisan"" school board members that've turned LCPS into a hellscape of woke political ideology. 

Here's what they've been up to - reminder that anti-racism is a racist belief system: 

 ",1
1203,"when Ian Prior is the signatory behind PACT. If you review the PACT website you will see scores of personal attacks on school board members, the Loudoun NAACP, Loudoun supervisors, etc. Not to mention the deleted personal attacks on a black Loudoun County sheriff officer,",0
1205,"Per  ""Parents‰Ûª revolts against CRT, LGBTQ propaganda and pornographic materials continue, inspired by Loudoun County, Virginia, where several school board members face recall. ",1
1207,"Hats off to the Loudoun parents who pushed back against their school board and CRT. They have become the epicenter of a rebellion against the insanity of the left and CRT. The left is corrupting the minds of our young, under the guise of social justice. Be aware, and refuse it.",1
1209,"Members of the controversial, woke Loudoun County School Board will face the ax this November after Virginia's new GOP Gov. Glenn Youngkin ordered them to face the ballot a year earlier than they would have.åÊ

_ÙÑ£_ÙÕ¬GOODBYES _ÙÔ_Ù_

",1
1210," With all the evil hell that‰Ûªs been going on in Loudoun County this entire year (corrupt school board, sexual assault of student, CRT and forced masking) how the HELL is McAuliffe ahead &gt;10 points. 
Sad and pitiful. ",1
1211,"Parents send 'clear message' to left-wing school board members in San Francisco, boot them from office by overwhelming vote  
Hear this Loudoun County school board?!",1
1212,"Soros-backed Loudoun prosecutor defending parents against school board faces potential disqualifi...  via  This is how George Soros buys control of Democrats, lots and lots of money.",1
1214,"Loudoun County mom claims daughter, 6, was taught she was 'born evil' because she's white
When will that horrid school board resign? ",1
1215,"FIRE/RECALL ‰_‰© And All Of Those Who Promote CRT! 

Good Luck ‰_‰© Parents! 100‰Ûªs Of Millions Are Rooting For You

Anti-critical race theory org taking aim at Loudoun County School Board in half million dollar ad buy. ",1
1217,Here's a new story... Could a School-Board Fight Over Critical Race Theory Help Turn Virginia Red?: Debate around critical race theory pushed wealthy Loudoun County to the frontlines of the GOP's culture wars. Republicans are hoping to turn that discord into political capital ...,0
1218,"  Loudoun County, VA board member Barts resigned after judge threatened a spec'l prosecutor. State's atty Biberaj, set to hear case, was also involved in same FB parents ""enemy"" list opposing CRT!
Stop this illegal, unethical and un-American practise! CRT

",1
1219,"Anger Boils Up at Loudoun School Board Meeting Over 'CRT Cancer', 'Transgender Radicalism' - Parents Petition to Oust Chair | CBN News  via ",1
1220,"  First, BOS members fail to report known illegal activities in a FB racist hate group called ‰ÛÏAnti-Racist Parents of Loudoun County‰Û, now they go out and attack 1A and free religion just like the Nazis did to Jews! This will exacerbate recall efforts!",1
1221,"The events in Loudoun are the Great Final Bonfire of Credibility for anything and everything, no matter how big or small, that defends the school board's radical extremist behavior and lies.

NSBA, McBiden, Garland, Dems, ACLU, whoever else steps into this... they're done. ",1
1222,     Well I work at LCPS &amp; CRT is not being taught so if parents disagree with that..then it‰Ûªs because they were fooled by hysteria created over it when the outside Republican groups came in and created shitshows at the school board meetings regarding any issue they could come up with,0
1223,"""Loudoun County Supervisor Labels Protesting Parents ‰Û÷Alt-Right.‰Ûª Black, Jewish Parents Fire Back.""
Should have added  to that recall petition, imo. Her words here, and in other posts, are despicable.
",1
1225,"   Fairfax county and Loudoun county prosecutors are turning justice system upside down. Recently, recall petition for a school board member was thrown out in blatant disregard to the legal process. Their woke ideology is mocking the judicial system. This is dangerous.",1
1227,"Left-Wing Member Of Loudoun County School Board Announces Resignation 

",0
1229,"Loudoun County School Board Facing Recall Efforts, Parents Fed Up With CRT, ‰ÛÏPerverted‰Û Material...  via ",1
1230,The Loudoun County Parents are Patriots and are Fighters and I encourage More Parents and Students to Fight their School Board Members and hold them accountable and DEMAND them to BAN CRT in the Schools!!!! If they Refuse to VOTE THEM OUT!!!,1
1232,"Loudoun parent group files recall petition against school chair Sheridan (Sterling) who violated state open meetings laws by joining Facebook groups, along with other school board members, in which participants at times discussed issues including school closures and reopenings",1
1233,"Now the Loudoun County Democratic Party is demanding Pastor Hamrick to recant what he said during his Sunday service. ‰ÛÏChild abuse is a crime,‰Û Lissa Savaglio told  . ‰ÛAnd for him to go up and accuse our school board members of that, I think it is dangerous.‰Û",1
1234," As the firestorm escalated, members of the anti-racist Facebook group ‰ÛÓ including parents, teachers and school board members ‰ÛÓ were bombarded with threats, some directed at their children. ",0
1235,Loudoun County School Board Speech 6 | They are on Facebook secret groups targeting parents that want to protect their children. ,1
1237,"Youngkin demands resignations from Loudoun County School Board in wake of bombshell email  via  Never trust Youngkin, he's a Republican. Lies are the Official Language of the Republican Party. Youngkin &amp; Trump are bad for VA.",0
1240,"Loudoun County Public Schools has been facing continuous backlash from concerned parents rallying to recall school board members pushing Critical Race Theory ‰ÛÓ 
10)",1
1241,"Loudoun school board member seeks superintendent‰Ûªs resignation over transgender policy 

DEMOCRATS ARE TURNING SCHOOLS INTO UNSAFE HELL HOLES FOR OUR CHILDREN

VRA",1
1242," You know what helped elect Youngkin? The Loudoun County School Board. Stay ‰ÛÏwoke‰Û liberals, stay woke. 2022 will be a massacre.",1
1243,"Many parents are concerned about topics such as critical race theory being taught in classrooms Loudoun County superintendent Scott Ziegler issued a statement in March saying ""LCPS has not adopted Critical Race Theory as a framework for staff to adhere to""
",0
1244,"            Amazing how a School Board REQUIRES I.D., yet elected Democrats have a problem requiring I.D. For Voting in U.S.Elections! ",0
1246,"Left-wing member of Loudoun County School Board abruptly resigns as district faces scrutiny over sexual assault cases  
ScaredyCat",1
1247,"Did a lot of  parents get angry _Ù÷Á at Loudoun County School Board which wants to brainwash children using tax paid education?  

Parents have rights to speak out about education that destroy their children, such as Critical Race Theory that teaches whites are evil!  ",1
1248,"The same ""Anti-Racist Parents of Loudoun County"" that plotted against parents in March also plotted to get Tanner Cross placed on and kept on admin leave.

And school board member Beth Barts was fully involved. loudouncounty  ",1
1249,"  So let me get this straight.
A boy wearing a skirt raped a girl in a school bathroom. True.
The Loudoun school board covered it up. True.
That boy assaulted another girl. True.
The media framed the father of the raped girl as a anti CRT terrorist. That's true",1
1250,A prosecutor who has supported the school board‰Ûªs progressive activism will decide whether an effort to remove the board‰Ûªs chairwoman will succeed. |  ,0
1252,"Loudoun 4 All, a pro-equity parent group formed recently to combat Fight For Schools and its _Ù÷ÁMAGA recall campaign, released a statement Friday lamenting Mrs. Barts‰Ûªs resignation and calling it the result of politically motivated harassment...
What could go wrong? _Ù_»_Ù÷Ï",0
1253,Anti-critical race theory org taking aim at Loudoun County School Board in half million dollar ad buy  IT IS GOOD TO SEE PEOPLE STARTING TO FIGHT BACK AGAINST LEFT WING INDOCTRINATION AND CHILD ABUSE,1
1255,"Loudoun County School Board Cuts Off Public Comments, Sics Police as Critical Race Theory Criticisms Grow  via  Just vote them out of office next election!",1
1256,". lies.

No one is arrested for ""Opposing Critical Race Theory.""

The charge is disorderly conduct and obstruction of justice. He physically threatened someone, continued to be disorderly with the deputy and resisted arrest. He was released.
 ",0
1257,"Praise God! People willing to step up AGAINST THE CRITICAL RACISM THEORY! It's Racism! 

Why would the White House not want to challenge this?? I think I know: can't upset the Marxist-Socialist AKA Democrat voter base!

",1
1258,Loudoun residents ask judge to remove controversial school board member amid battle over critical race theory  via ,0
1259," Speaking as an independent VA voter, Youngkin won cuz Dems violated voters' trust; see Northam's COVID policies, legislation passed by Dem controlled legislature, repeated misconduct of Loudoun school board, &amp; Dems' pro-crime policies.",1
1260,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  
Public schools have Failed.  Leftists are taking extreme measures to cover it up.
Public education system need Overhauled.",1
1262,"‰ÛÏBreakdown in Trust‰Û: LoudounCounty Parents File Court Petitions to Remove PublicSchool Board Chair

BrendaSheridan has become the poster-adult for claims of abusive school board conduct.
CRT DEI Trans 
",1
1264,"The cost of ignoring America-hating, Global Socialist-loyal Democrat destroyers &amp; their money. Soros SocialismKills Loudoun Virginia
Prosecutor Hid Conflict Of Interest While Thwarting School Board Recall, Parents Allege ",1
1266, This is beyond disturbing in light of the Loudoun County School Board creating a Facebook group hit list of ‰ÛÏproblem parents‰Û.,1
1267,"_Ù_¬_Ù_¬_Ù_¬BREAKING_Ù_¬_Ù_¬_Ù_¬
Beth Barts, A far-left member on the notorious Loudoun County School Board has resigned after The Daily Wire‰Ûªs investigation.
-
 
Breaking News.
-
virginia schoolboard biden trump2024 impeachbiden ",1
1268,"I HAVE GREAT NEWS!

Loudoun County School Board Member, Beth Barts, is resigning. SHE was part of a Facebook group that encouraged teachers 2 post parent personal info who opposed CRT.Thank you to every parent who gathered signatures for her recall. ",1
1269,Deleted Comment From Loudoun Enemies List Group Adds To Evidence That School Board Member Misled Police  SO THEY WILL LET THIS DOMESTIC TERRORIST GET BY BECAUSE SHE IS FOR THE DEMORCRATS BUT IF YOU ARE A REPUBLICAN THE FBI WILL COME GET YOU!,1
1270,"  The Fox News article I read this morning said the issue at hand was transgender policy proposals. It barely mentions CRT. Was it both? If so I would expect Fox to hype up the CRT angle. I‰Ûªve not yet had my coffee but.. What gives, ya think?

",1
1271," The table next to ours collected MANY dozens of signatures to recall some Loudoun School Board members from Independents, Democrats &amp; Repubs. It was an eye opener _ÙÔÛ",0
1272,Anti-critical race theory org taking aim at Loudoun County School Board in half million dollar ad buy NewsBreak ,0
1273,"  Naturally anyone who makes threats to others should be investigated by local authorities.
However if you think those are the only people being tagged I suggest you read up on the Chardonnay antifa group in Loudoun County VA or the actions of the school board head in Arizona.",1
1274,"Loudoun school board member Beth Barts resigns her position   QUOTE:  Loudoun‰Ûªs equity work ?  WHAT B.S. IS THAT. SHE KNOWS SHE WILL LOSE THE ""RECALL VOTE!!"" SO SHE RESIGNS, SO SHE CAN SAY SHE LEFT ON HER OWN. AT LEAST ONE LIB IDIOT GONE. KEEP IT UP!!!",1
1277,"VA GOP nominee  chose to roll out his education agenda in Loudoun County, where parents are battling the school board over CRT in the curriculum,  vowing one of his first official acts as governor would be to sign an executive order banning CRT in public schools.",0
1278,"Brenda Sheridan, Loudoun County school board chair:

""Dog-whistle politics will not delay our work. We will not back down from fighting for the rights of our students and continuing our focus on equity."" CRT CriticalRaceTheory  ",0
1279,"The entire LOUDON SCHOOL BOARD needs to RESIGN! DENIED a rape which they knew about! It‰Ûªs time to clean house, get rid of the liberal Nazis! They need to go! ‰Û÷Resign tonight! All of you!': Emails show Loudoun school board knew abo... ",1
1281,As concerned parents call for the removal of the LCPS School Board the next step should be to remove the teachers that tell your child they are evil oppressors and promote CRT ideology.  Our children are our best ears to report this nonsense. Loudoun Loudouncounty Wokelash,1
1282,I can‰Ûªt believe that Democrats are STILL opposing this investigation. The only corruption here involves the Loudoun County School Board and Scott Ziegler covering up sexual assault. It‰Ûªs far past time to drop the political games and cooperate fully with the Attorney General. ,1
1284,"  Youngkin, a REAL GOVERNOR day 1 Executive Orders:
- Ban CRT

- parents decide if kids wear masks in school

- declare VA open for business 

- end vax mandate for state employees 

- investigate Loudoun County

- fire parole board 

- leave green house gas initiative",1
1288,"  Glad the assistant at admitted to the loudoun co group doxing parents was protected by 1st amendment and parents questioning the school board are  is wrong with you fkn commies.
Oh yeah‰Û_this guy is part of the problem. ",1
1289,"This is how out of touch these leftists are. They still don't understand why the parents are pissed 

Smith also addressed School Board Chair Brenda Sheridan, who suggested that parent complaints are focused on Virginia's Nov. 2 gubernatorial election.åÊ

",1
1290,"This is great news!! Let Democracy live!!!

Loudoun County School Board elections moved up a year by Youngkin
 ",1
1291," You know - I can totally see that.  

Also, Loudoun School board bans Dr. Seuss, then starts doing bad things to avoid pushback on their t/g and CRT agenda, like ignoring a rape, trying to fire a teacher, and doxxing parents

Take those away - Tmac wins",1
1293,"

George Soros-backed Loudoun County prosecutor who was part of notorious woke Facebook group faces recall after she insisted on defending school board chair who parents want to remove over CRT and handling of boy in skirt sex attack ",1
1294,"  Loudoun might. Dem school board members doxing parents and putting them on lists, tends to have a souring effect on voters.",1
1295,"Turns Out Loudoun County Sheriff Was Disgusted By What American-Marxist Democrat School Board was Doing To Tax Paying Residents , and Fought Back! i.e. Forcing Parents to stand outside, restrict them to 1-2 minutes to speak

",1
1296,Anti-critical race theory org taking aim at Loudoun County School Board in half million dollar ad buy | Fox News ,0
1297,"   He campaigned against critical race theory. Critical race theory is not taught in K-12 classrooms, but what was pretty clearly meant by CRT in, for example, Loudoun school board meetings was ""inconvenient facts that make white conservatives feel bad.""",1
